Area,Room,Parking,Warehouse,Elevator,Address,Price,Price_Million,Price_per_sqm,Price_per_sqm_Million
76.0,2,True,True,True,Shahr-e-Ziba,2800000000.0,2800.0,36842105.2631579,36.8421052631579
87.0,2,True,True,True,Shahr-e-Ziba,3050000000.0,3050.0,35057471.26436782,35.05747126436782
75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,1890.0,25200000.0,25.2
85.0,2,True,True,True,Shahr-e-Ziba,2750000000.0,2750.0,32352941.17647059,32.35294117647059
90.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,3150.0,35000000.0,35.0
85.0,2,True,True,True,Shahr-e-Ziba,3450000000.0,3450.0,40588235.294117644,40.588235294117645
76.0,2,True,True,True,Shahr-e-Ziba,2480000000.0,2480.0,32631578.94736842,32.63157894736842
63.0,2,True,True,True,Shahr-e-Ziba,2250000000.0,2250.0,35714285.71428572,35.714285714285715
48.0,1,True,True,True,Shahr-e-Ziba,1750000000.0,1750.0,36458333.333333336,36.458333333333336
98.0,2,True,True,True,Shahr-e-Ziba,3200000000.0,3200.0,32653061.224489797,32.6530612244898
80.0,2,True,True,True,Shahr-e-Ziba,2550000000.0,2550.0,31875000.0,31.875
115.0,3,True,True,True,Shahr-e-Ziba,3870000000.0,3870.0,33652173.91304348,33.65217391304348
98.0,2,True,True,True,Shahr-e-Ziba,3220000000.0,3220.0,32857142.85714286,32.85714285714286
70.0,2,True,True,True,Shahr-e-Ziba,2000000000.0,2000.0,28571428.57142857,28.57142857142857
69.0,2,True,True,True,Shahr-e-Ziba,2050000000.0,2050.0,29710144.92753623,29.71014492753623
64.0,2,True,True,True,Shahr-e-Ziba,1980000000.0,1980.0,30937500.0,30.9375
65.0,2,True,True,True,Shahr-e-Ziba,2000000000.0,2000.0,30769230.769230768,30.769230769230766
76.0,2,True,True,True,Shahr-e-Ziba,2850000000.0,2850.0,37500000.0,37.5
90.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,3000.0,33333333.333333332,33.33333333333333
83.0,2,True,True,True,Shahr-e-Ziba,2510000000.0,2510.0,30240963.85542169,30.24096385542169
68.0,2,True,True,True,Shahr-e-Ziba,2150000000.0,2150.0,31617647.05882353,31.61764705882353
95.0,2,True,True,True,Shahr-e-Ziba,2920000000.0,2920.0,30736842.10526316,30.736842105263158
56.0,1,True,True,True,Shahr-e-Ziba,2200000000.0,2200.0,39285714.28571428,39.285714285714285
105.0,3,True,True,True,Shahr-e-Ziba,3550000000.0,3550.0,33809523.809523806,33.8095238095238
80.0,2,False,True,True,Shahr-e-Ziba,2450000000.0,2450.0,30625000.0,30.625
105.0,2,True,True,True,Shahr-e-Ziba,2800000000.0,2800.0,26666666.666666668,26.666666666666668
59.0,2,True,True,True,Shahr-e-Ziba,1600000000.0,1600.0,27118644.06779661,27.11864406779661
80.0,2,True,True,False,Shahr-e-Ziba,2450000000.0,2450.0,30625000.0,30.625
120.0,3,True,True,True,Shahr-e-Ziba,4530000000.0,4530.0,37750000.0,37.75
124.0,3,True,True,True,Shahr-e-Ziba,3900000000.0,3900.0,31451612.903225806,31.451612903225804
61.0,1,False,True,False,Shahr-e-Ziba,1490000000.0,1490.0,24426229.508196723,24.426229508196723
90.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,2900.0,32222222.222222224,32.22222222222222
90.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,2900.0,32222222.222222224,32.22222222222222
124.0,3,True,True,True,Shahr-e-Ziba,3980000000.0,3980.0,32096774.19354839,32.09677419354839
89.0,2,True,True,True,Shahr-e-Ziba,3150000000.0,3150.0,35393258.426966295,35.39325842696629
85.0,2,True,True,True,Shahr-e-Ziba,2975000000.0,2975.0,35000000.0,35.0
90.0,2,True,True,True,Shahr-e-Ziba,3250000000.0,3250.0,36111111.11111111,36.111111111111114
96.0,2,True,True,True,Shahr-e-Ziba,3000000000.0,3000.0,31250000.0,31.25
100.0,2,True,True,False,Shahr-e-Ziba,3800000000.0,3800.0,38000000.0,38.0
92.0,2,True,True,True,Shahr-e-Ziba,3300000000.0,3300.0,35869565.217391305,35.869565217391305
85.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,2900.0,34117647.058823526,34.11764705882353
71.0,2,False,True,True,Shahr-e-Ziba,2150000000.0,2150.0,30281690.14084507,30.281690140845072
80.0,2,True,True,False,Shahr-e-Ziba,2480000000.0,2480.0,31000000.0,31.0
60.0,1,True,True,True,Shahr-e-Ziba,1960000000.0,1960.0,32666666.666666668,32.66666666666667
76.0,2,True,True,True,Shahr-e-Ziba,2850000000.0,2850.0,37500000.0,37.5
130.0,3,True,True,False,ShahrAra,5000000000.0,5000.0,38461538.461538464,38.46153846153847
137.0,3,True,True,True,ShahrAra,7200000000.0,7200.0,52554744.525547445,52.55474452554744
137.0,3,True,True,True,ShahrAra,7200000000.0,7200.0,52554744.525547445,52.55474452554744
102.0,2,True,True,False,ShahrAra,2950000000.0,2950.0,28921568.62745098,28.92156862745098
175.0,3,True,True,True,ShahrAra,7800000000.0,7800.0,44571428.571428575,44.57142857142858
128.0,3,True,True,True,Shahrake Apadana,5700000000.0,5700.0,44531250.0,44.53125
60.0,2,False,True,False,Shahrake Azadi,1680000000.0,1680.0,28000000.0,28.0
90.0,2,True,True,False,Shahrake Azadi,1000000000.0,1000.0,11111111.111111112,11.111111111111112
123.0,2,True,True,True,Shahrake Gharb,7000000000.0,7000.0,56910569.10569106,56.91056910569106
93.0,2,True,True,True,Shahrake Gharb,7000000000.0,7000.0,75268817.20430107,75.26881720430107
113.0,3,True,True,False,Shahrake Gharb,7000000000.0,7000.0,61946902.654867254,61.94690265486725
140.0,2,True,True,True,Shahrake Gharb,12600000000.0,12600.0,90000000.0,90.0
145.0,2,True,True,True,Shahrake Gharb,14700000000.0,14700.0,101379310.34482759,101.37931034482759
162.0,3,True,True,True,Shahrake Gharb,12150000000.0,12150.0,75000000.0,75.0
96.0,2,True,True,True,Shahrake Gharb,4800000000.0,4800.0,50000000.0,50.0
140.0,2,True,True,True,Shahrake Gharb,12600000000.0,12600.0,90000000.0,90.0
165.0,3,True,True,True,Shahrake Gharb,14800000000.0,14800.0,89696969.6969697,89.6969696969697
115.0,2,True,True,True,Shahrake Gharb,13000000000.0,13000.0,113043478.26086956,113.04347826086956
157.0,3,True,True,True,Shahrake Gharb,18500000000.0,18500.0,117834394.9044586,117.83439490445859
155.0,3,True,True,True,Shahrake Gharb,10000000000.0,10000.0,64516129.03225806,64.51612903225806
175.0,3,True,True,True,Shahrake Gharb,9300000000.0,9300.0,53142857.14285714,53.14285714285714
130.0,3,True,True,True,Shahrake Gharb,8450000000.0,8450.0,65000000.0,65.0
155.0,3,True,True,True,Shahrake Gharb,9300000000.0,9300.0,60000000.0,60.0
160.0,3,True,True,True,Shahrake Gharb,12500000000.0,12500.0,78125000.0,78.125
155.0,3,True,True,True,Shahrake Gharb,10000000000.0,10000.0,64516129.03225806,64.51612903225806
165.0,3,True,True,True,Shahrake Gharb,12400000000.0,12400.0,75151515.15151516,75.15151515151516
125.0,2,True,True,True,Shahrake Gharb,9750000000.0,9750.0,78000000.0,78.0
150.0,3,True,True,True,Shahrake Gharb,12000000000.0,12000.0,80000000.0,80.0
140.0,3,True,True,True,Shahrake Gharb,9200000000.0,9200.0,65714285.71428572,65.71428571428572
120.0,2,True,True,True,Shahrake Gharb,7500000000.0,7500.0,62500000.0,62.5
140.0,3,True,True,True,Shahrake Gharb,10000000000.0,10000.0,71428571.42857143,71.42857142857143
97.0,2,True,True,True,Shahrake Gharb,7500000000.0,7500.0,77319587.62886597,77.31958762886597
130.0,3,True,True,True,Shahrake Gharb,14300000000.0,14300.0,110000000.0,110.0
135.0,3,True,True,True,Shahrake Gharb,9000000000.0,9000.0,66666666.666666664,66.66666666666666
102.0,2,True,True,True,Shahrake Gharb,9898000000.0,9898.0,97039215.68627451,97.03921568627452
116.0,2,True,True,True,Shahrake Gharb,9860000000.0,9860.0,85000000.0,85.0
140.0,3,True,True,True,Shahrake Gharb,11200000000.0,11200.0,80000000.0,80.0
195.0,3,True,True,True,Shahrake Gharb,19500000000.0,19500.0,100000000.0,100.0
155.0,3,True,True,True,Shahrake Gharb,9000000000.0,9000.0,58064516.12903226,58.06451612903226
145.0,3,True,True,True,Shahrake Gharb,11000000000.0,11000.0,75862068.96551724,75.86206896551724
117.0,3,True,True,True,Shahrake Gharb,6800000000.0,6800.0,58119658.11965812,58.11965811965812
115.0,3,True,True,True,Shahrake Gharb,6500000000.0,6500.0,56521739.13043478,56.52173913043478
58.0,1,True,True,True,Shahrake Gharb,3400000000.0,3400.0,58620689.655172415,58.62068965517241
95.0,2,True,True,True,Shahrake Gharb,5100000000.0,5100.0,53684210.526315786,53.68421052631579
101.0,2,True,True,True,Shahrake Gharb,6565000000.0,6565.0,65000000.0,65.0
150.0,3,True,True,True,Shahrake Gharb,12350000000.0,12350.0,82333333.33333333,82.33333333333333
88.0,2,True,True,True,Shahrake Gharb,5250000000.0,5250.0,59659090.90909091,59.65909090909091
117.0,2,True,True,True,Shahrake Gharb,10600000000.0,10600.0,90598290.59829059,90.59829059829059
120.0,2,True,True,True,Shahrake Gharb,9800000000.0,9800.0,81666666.66666667,81.66666666666667
200.0,3,True,True,True,Shahrake Gharb,14000000000.0,14000.0,70000000.0,70.0
68.0,1,True,True,True,Shahrake Gharb,5000000000.0,5000.0,73529411.76470588,73.52941176470588
97.0,2,True,True,True,Shahrake Gharb,5600000000.0,5600.0,57731958.7628866,57.7319587628866
118.0,2,True,True,True,Shahrake Gharb,10300000000.0,10300.0,87288135.59322034,87.28813559322033
117.0,2,True,True,True,Shahrake Gharb,7200000000.0,7200.0,61538461.538461536,61.53846153846153
73.0,1,True,True,False,Shahrake Gharb,7500000000.0,7500.0,102739726.02739726,102.73972602739725
165.0,3,True,True,True,Shahrake Gharb,18150000000.0,18150.0,110000000.0,110.0
145.0,3,True,True,True,Shahrake Gharb,10500000000.0,10500.0,72413793.10344827,72.41379310344827
125.0,3,True,True,True,Shahrake Gharb,11250000000.0,11250.0,90000000.0,90.0
115.0,2,True,True,True,Shahrake Gharb,12000000000.0,12000.0,104347826.08695652,104.34782608695652
133.0,3,True,False,True,Shahrake Gharb,10000000000.0,10000.0,75187969.92481203,75.18796992481204
107.0,2,True,True,True,Shahrake Madaen,800000000.0,800.0,7476635.514018691,7.4766355140186915
95.0,2,True,True,True,Shahrake Qods,902500000.0,902.5,9500000.0,9.5
100.0,2,False,False,False,Shahrake Qods,620000000.0,620.0,6200000.0,6.2
75.0,1,True,True,True,Shahrake Qods,650000000.0,650.0,8666666.666666666,8.666666666666666
40.0,0,False,False,False,Shahrake Qods,248000000.0,248.0,6200000.0,6.2
50.0,1,False,True,False,Shahrake Qods,340000000.0,340.0,6800000.0,6.8
81.0,2,True,True,True,Shahrake Qods,810000000.0,810.0,10000000.0,10.0
120.0,2,True,True,True,Shahrake Qods,1050000000.0,1050.0,8750000.0,8.75
93.0,2,True,True,True,Shahrake Qods,1181100000.0,1181.1,12700000.0,12.7
84.0,2,True,True,True,Shahrake Qods,1150800000.0,1150.8,13700000.0,13.7
92.0,2,False,True,True,Shahrake Qods,1012000000.0,1012.0,11000000.0,11.0
105.0,2,True,True,True,Shahrake Qods,1365000000.0,1365.0,13000000.0,13.0
78.0,2,False,True,False,Shahrake Qods,580000000.0,580.0,7435897.435897436,7.435897435897436
80.0,1,False,True,False,Shahrake Qods,560000000.0,560.0,7000000.0,7.0
70.0,1,True,True,False,Shahrake Qods,870000000.0,870.0,12428571.42857143,12.428571428571429
75.0,2,False,True,True,Shahrake Qods,620000000.0,620.0,8266666.666666667,8.266666666666667
100.0,2,True,True,True,Shahrake Qods,800000000.0,800.0,8000000.0,8.0
75.0,2,True,True,True,Shahrake Qods,735000000.0,735.0,9800000.0,9.8
90.0,2,False,True,False,Shahrake Qods,665000000.0,665.0,7388888.888888889,7.388888888888889
88.0,2,False,True,True,Shahrake Qods,760000000.0,760.0,8636363.636363637,8.636363636363637
80.0,2,False,True,False,Shahrake Qods,1200000000.0,1200.0,15000000.0,15.0
90.0,2,True,True,True,Shahrake Qods,990000000.0,990.0,11000000.0,11.0
80.0,1,False,True,False,Shahrake Qods,560000000.0,560.0,7000000.0,7.0
70.0,2,True,True,True,Shahrake Qods,735000000.0,735.0,10500000.0,10.5
125.0,2,True,True,True,Shahrake Qods,1030000000.0,1030.0,8240000.0,8.24
53.0,1,False,False,False,Shahrake Qods,395000000.0,395.0,7452830.188679245,7.452830188679245
120.0,2,True,True,True,Shahrake Qods,1050000000.0,1050.0,8750000.0,8.75
87.0,2,True,True,True,Shahrake Qods,960000000.0,960.0,11034482.75862069,11.03448275862069
62.0,1,True,True,True,Shahrake Qods,510000000.0,510.0,8225806.451612903,8.225806451612902
84.0,2,True,True,True,Shahrake Qods,982000000.0,982.0,11690476.19047619,11.69047619047619
76.0,2,True,True,True,Shahrake Qods,870000000.0,870.0,11447368.421052631,11.447368421052632
118.0,2,True,True,True,Shahrake Qods,960000000.0,960.0,8135593.220338983,8.135593220338983
88.0,2,True,True,True,Shahrake Qods,1135200000.0,1135.2,12900000.0,12.9
100.0,2,False,False,False,Shahrake Qods,650000000.0,650.0,6500000.0,6.5
100.0,2,True,True,True,Shahrake Qods,1000000000.0,1000.0,10000000.0,10.0
90.0,2,True,True,True,Shahrake Qods,900000000.0,900.0,10000000.0,10.0
65.0,1,True,True,True,Shahrake Qods,535000000.0,535.0,8230769.230769231,8.230769230769232
80.0,2,True,True,True,Shahrake Qods,680000000.0,680.0,8500000.0,8.5
94.0,2,True,True,True,Shahrake Qods,950000000.0,950.0,10106382.978723405,10.106382978723405
50.0,1,True,True,False,Shahrake Qods,360000000.0,360.0,7200000.0,7.2
90.0,2,True,True,True,Shahrake Qods,1260000000.0,1260.0,14000000.0,14.0
85.0,2,True,True,True,Shahrake Qods,1062000000.0,1062.0,12494117.647058824,12.494117647058824
60.0,1,False,True,True,Shahrake Qods,920000000.0,920.0,15333333.333333334,15.333333333333334
50.0,1,False,False,False,Shahrake Qods,380000000.0,380.0,7600000.0,7.6
125.0,2,True,True,True,Shahrake Qods,1375000000.0,1375.0,11000000.0,11.0
130.0,3,False,True,False,Shahrake Qods,600000000.0,600.0,4615384.615384615,4.615384615384615
104.0,2,True,True,True,Shahrake Qods,900000000.0,900.0,8653846.153846154,8.653846153846153
58.0,1,False,True,False,Shahrake Qods,400000000.0,400.0,6896551.724137931,6.8965517241379315
60.0,1,False,False,False,Shahrake Qods,430000000.0,430.0,7166666.666666667,7.166666666666667
85.0,2,True,True,True,Shahrake Qods,670000000.0,670.0,7882352.94117647,7.88235294117647
85.0,2,True,True,False,Shahrake Qods,640000000.0,640.0,7529411.764705882,7.529411764705882
90.0,2,True,True,True,Shahrake Qods,980000000.0,980.0,10888888.888888888,10.888888888888888
98.0,2,False,False,False,Shahrake Qods,830000000.0,830.0,8469387.75510204,8.46938775510204
80.0,2,True,True,True,Shahrake Qods,880000000.0,880.0,11000000.0,11.0
115.0,2,True,False,True,Shahrake Qods,950000000.0,950.0,8260869.565217392,8.260869565217392
85.0,2,False,True,True,Shahrake Qods,850000000.0,850.0,10000000.0,10.0
71.0,2,False,True,True,Shahrake Qods,525000000.0,525.0,7394366.197183099,7.394366197183099
105.0,2,True,True,True,Shahrake Qods,920000000.0,920.0,8761904.761904761,8.761904761904761
80.0,1,False,True,True,Shahrake Qods,580000000.0,580.0,7250000.0,7.25
95.0,2,True,True,True,Shahrake Qods,930000000.0,930.0,9789473.684210526,9.789473684210526
80.0,1,False,True,False,Shahrake Qods,550000000.0,550.0,6875000.0,6.875
54.0,0,False,False,False,Shahrake Qods,470000000.0,470.0,8703703.703703703,8.703703703703704
141.0,3,True,True,True,Shahrake Quds,2115000000.0,2115.0,15000000.0,15.0
88.0,2,False,True,True,Shahrake Quds,750000000.0,750.0,8522727.272727273,8.522727272727273
93.0,2,True,True,False,Shahrake Quds,650000000.0,650.0,6989247.311827957,6.989247311827957
66.0,1,True,True,False,Shahrake Quds,520000000.0,520.0,7878787.878787879,7.878787878787879
75.0,2,False,True,False,Shahrake Quds,500000000.0,500.0,6666666.666666667,6.666666666666667
87.0,2,True,True,True,Shahrake Shahid Bagheri,2500000000.0,2500.0,28735632.183908045,28.735632183908045
87.0,2,True,True,True,Shahrake Shahid Bagheri,2450000000.0,2450.0,28160919.540229887,28.160919540229887
90.0,2,True,True,True,Shahrakeh Naft,5500000000.0,5500.0,61111111.11111111,61.111111111111114
130.0,3,True,True,True,Shahrakeh Naft,7500000000.0,7500.0,57692307.692307696,57.69230769230769
85.0,2,True,True,True,Shahrakeh Naft,4600000000.0,4600.0,54117647.058823526,54.11764705882353
63.0,1,True,True,True,Shahran,1850000000.0,1850.0,29365079.365079366,29.365079365079367
60.0,1,True,True,True,Shahran,1850000000.0,1850.0,30833333.333333332,30.833333333333332
59.0,1,True,True,True,Shahran,2150000000.0,2150.0,36440677.9661017,36.440677966101696
65.0,1,True,True,True,Shahran,1880000000.0,1880.0,28923076.923076924,28.923076923076923
72.0,2,True,True,True,Shahran,2350000000.0,2350.0,32638888.888888888,32.638888888888886
109.0,2,True,True,True,Shahran,3500000000.0,3500.0,32110091.743119266,32.11009174311926
42.0,1,True,False,True,Shahran,1760000000.0,1760.0,41904761.9047619,41.904761904761905
42.0,1,True,False,True,Shahran,1760000000.0,1760.0,41904761.9047619,41.904761904761905
110.0,2,True,True,True,Shahran,3850000000.0,3850.0,35000000.0,35.0
58.0,2,True,True,True,Shahran,2200000000.0,2200.0,37931034.48275862,37.93103448275862
62.0,1,True,True,True,Shahran,1850000000.0,1850.0,29838709.677419353,29.838709677419352
84.0,2,True,True,True,Shahran,3400000000.0,3400.0,40476190.47619048,40.476190476190474
82.0,2,True,True,True,Shahran,3550000000.0,3550.0,43292682.92682927,43.29268292682927
61.0,1,True,True,True,Shahran,1850000000.0,1850.0,30327868.852459017,30.327868852459016
103.0,2,True,True,True,Shahran,3550000000.0,3550.0,34466019.41747573,34.46601941747573
60.0,1,True,True,True,Shahran,1850000000.0,1850.0,30833333.333333332,30.833333333333332
51.0,1,True,True,False,Shahran,2020000000.0,2020.0,39607843.1372549,39.6078431372549
43.0,1,True,True,True,Shahran,2080000000.0,2080.0,48372093.02325582,48.372093023255815
109.0,2,True,True,True,Shahran,3500000000.0,3500.0,32110091.743119266,32.11009174311926
85.0,2,True,True,True,Shahran,3200000000.0,3200.0,37647058.823529415,37.64705882352941
77.0,2,True,True,True,Shahran,2650000000.0,2650.0,34415584.415584415,34.41558441558441
118.0,2,True,True,True,Shahran,3900000000.0,3900.0,33050847.457627118,33.05084745762712
57.0,1,True,True,True,Shahran,1950000000.0,1950.0,34210526.315789476,34.21052631578947
54.0,2,True,True,False,Shahran,1850000000.0,1850.0,34259259.25925926,34.25925925925926
90.0,2,True,True,True,Shahran,3170000000.0,3170.0,35222222.222222224,35.22222222222222
90.0,2,True,True,True,Shahran,3200000000.0,3200.0,35555555.55555555,35.55555555555555
125.0,3,True,True,True,Shahran,5550000000.0,5550.0,44400000.0,44.4
95.0,2,True,True,True,Shahran,4650000000.0,4650.0,48947368.421052635,48.94736842105264
115.0,2,True,True,True,Shahran,5000000000.0,5000.0,43478260.86956522,43.47826086956522
65.0,2,True,True,True,Shahran,2150000000.0,2150.0,33076923.076923076,33.07692307692307
85.0,2,True,True,True,Shahran,3300000000.0,3300.0,38823529.4117647,38.8235294117647
90.0,2,True,True,True,Shahran,2850000000.0,2850.0,31666666.666666668,31.666666666666668
130.0,2,True,True,True,Shahran,4180000000.0,4180.0,32153846.153846152,32.15384615384615
110.0,2,True,True,True,Shahran,3410000000.0,3410.0,31000000.0,31.0
75.0,2,True,True,True,Shahran,1980000000.0,1980.0,26400000.0,26.4
75.0,2,True,True,True,Shahran,2400000000.0,2400.0,32000000.0,32.0
50.0,1,True,True,True,Shahran,1850000000.0,1850.0,37000000.0,37.0
80.0,2,True,True,True,Shahran,3550000000.0,3550.0,44375000.0,44.375
85.0,2,True,True,True,Shahran,2380000000.0,2380.0,28000000.0,28.0
44.0,1,True,True,False,Shahran,1390000000.0,1390.0,31590909.09090909,31.59090909090909
65.0,1,True,True,True,Shahran,2220000000.0,2220.0,34153846.15384615,34.15384615384615
56.0,1,True,True,True,Shahran,1900000000.0,1900.0,33928571.428571425,33.92857142857142
65.0,1,True,True,True,Shahran,1880000000.0,1880.0,28923076.923076924,28.923076923076923
89.0,2,True,True,True,Shahran,3190000000.0,3190.0,35842696.62921348,35.842696629213485
45.0,1,False,True,False,Shahran,1580000000.0,1580.0,35111111.11111111,35.111111111111114
56.0,1,True,True,True,Shahran,2450000000.0,2450.0,43750000.0,43.75
108.0,2,True,True,True,Shahran,4300000000.0,4300.0,39814814.81481481,39.81481481481482
91.0,2,True,True,True,Shahran,3350000000.0,3350.0,36813186.81318682,36.81318681318682
105.0,2,True,True,True,Shahran,3750000000.0,3750.0,35714285.71428572,35.714285714285715
75.0,2,True,True,True,Shahran,3650000000.0,3650.0,48666666.666666664,48.666666666666664
84.0,3,True,True,True,Shahran,3050000000.0,3050.0,36309523.809523806,36.3095238095238
103.0,2,False,True,False,Shahran,3220000000.0,3220.0,31262135.922330096,31.262135922330096
58.0,1,True,True,True,Shahran,2850000000.0,2850.0,49137931.03448276,49.13793103448276
119.0,2,True,True,True,Shahran,4700000000.0,4700.0,39495798.319327734,39.49579831932773
69.0,2,True,True,False,Shahran,1850000000.0,1850.0,26811594.20289855,26.81159420289855
85.0,2,True,True,True,Shahran,2650000000.0,2650.0,31176470.588235293,31.176470588235293
103.0,3,True,True,True,Shahran,4128000000.0,4128.0,40077669.902912624,40.077669902912625
50.0,2,True,True,False,Shahran,1820000000.0,1820.0,36400000.0,36.4
117.0,2,True,True,True,Shahran,3880000000.0,3880.0,33162393.162393164,33.162393162393165
79.0,2,True,True,True,Shahran,2950000000.0,2950.0,37341772.151898734,37.34177215189874
119.0,2,True,True,True,Shahran,5400000000.0,5400.0,45378151.2605042,45.378151260504204
115.0,2,True,True,True,Shahran,3840000000.0,3840.0,33391304.347826086,33.391304347826086
83.0,3,True,True,True,Shahran,3100000000.0,3100.0,37349397.590361446,37.34939759036145
70.0,2,True,True,False,Shahran,2550000000.0,2550.0,36428571.428571425,36.42857142857142
73.0,2,True,True,False,Shahran,2580000000.0,2580.0,35342465.75342466,35.34246575342466
67.0,2,True,True,True,Shahran,2300000000.0,2300.0,34328358.20895522,34.32835820895522
94.0,2,True,True,True,Shahran,2280000000.0,2280.0,24255319.14893617,24.25531914893617
90.0,2,True,True,True,Shahran,3200000000.0,3200.0,35555555.55555555,35.55555555555555
75.0,2,True,True,True,Shahran,3500000000.0,3500.0,46666666.666666664,46.666666666666664
110.0,2,True,True,True,Shahran,3920000000.0,3920.0,35636363.63636363,35.63636363636363
92.0,2,True,True,True,Shahran,2700000000.0,2700.0,29347826.086956523,29.347826086956523
51.0,2,True,True,False,Shahran,1850000000.0,1850.0,36274509.803921565,36.27450980392157
82.0,2,True,True,True,Shahran,2850000000.0,2850.0,34756097.56097561,34.75609756097561
75.0,2,True,True,True,Shahran,3110000000.0,3110.0,41466666.666666664,41.46666666666666
116.0,2,True,True,True,Shahran,4640000000.0,4640.0,40000000.0,40.0
115.0,2,True,True,True,Shahran,4500000000.0,4500.0,39130434.782608695,39.130434782608695
42.0,1,True,False,True,Shahran,1750000000.0,1750.0,41666666.666666664,41.666666666666664
72.0,2,True,True,False,Shahran,2600000000.0,2600.0,36111111.11111111,36.111111111111114
96.0,2,True,True,True,Shahran,3500000000.0,3500.0,36458333.333333336,36.458333333333336
55.0,2,True,True,False,Shahran,1870000000.0,1870.0,34000000.0,34.0
66.0,1,False,True,False,Shahran,1850000000.0,1850.0,28030303.03030303,28.03030303030303
74.0,2,True,True,True,Shahran,2390000000.0,2390.0,32297297.2972973,32.2972972972973
69.0,2,True,True,True,Shahran,2600000000.0,2600.0,37681159.42028985,37.68115942028985
119.0,2,True,True,True,Shahran,4000000000.0,4000.0,33613445.37815126,33.61344537815126
119.0,3,True,True,True,Shahran,5500000000.0,5500.0,46218487.39495798,46.21848739495798
82.0,2,True,True,True,Shahran,2800000000.0,2800.0,34146341.46341463,34.14634146341463
90.0,2,True,True,True,Shahran,3400000000.0,3400.0,37777777.777777776,37.77777777777778
95.0,2,True,True,True,Shahran,3250000000.0,3250.0,34210526.315789476,34.21052631578947
62.0,2,True,True,False,Shahran,2100000000.0,2100.0,33870967.741935484,33.87096774193549
95.0,2,True,True,True,Shahran,3150000000.0,3150.0,33157894.736842107,33.15789473684211
65.0,2,True,True,True,Shahran,2400000000.0,2400.0,36923076.92307692,36.92307692307692
46.0,1,True,True,False,Shahran,1650000000.0,1650.0,35869565.217391305,35.869565217391305
83.0,2,True,True,True,Shahran,3200000000.0,3200.0,38554216.86746988,38.554216867469876
105.0,2,True,True,True,Shahran,3800000000.0,3800.0,36190476.190476194,36.1904761904762
64.0,2,False,True,False,Shahran,1900000000.0,1900.0,29687500.0,29.6875
93.0,2,True,True,True,Shahran,2880000000.0,2880.0,30967741.93548387,30.96774193548387
84.0,2,True,True,True,Shahran,2400000000.0,2400.0,28571428.57142857,28.57142857142857
76.0,2,True,True,False,Shahran,1990000000.0,1990.0,26184210.52631579,26.18421052631579
83.0,2,True,True,True,Shahran,2980000000.0,2980.0,35903614.45783132,35.903614457831324
110.0,2,True,True,True,Shahran,4070000000.0,4070.0,37000000.0,37.0
98.0,2,True,True,True,Shahran,4080000000.0,4080.0,41632653.06122449,41.63265306122449
92.0,2,True,True,True,Shahran,3200000000.0,3200.0,34782608.69565217,34.78260869565217
71.0,1,True,True,True,Shahran,2300000000.0,2300.0,32394366.1971831,32.394366197183096
42.0,1,True,False,True,Shahran,1760000000.0,1760.0,41904761.9047619,41.904761904761905
84.0,2,True,True,True,Shahran,2410000000.0,2410.0,28690476.19047619,28.69047619047619
92.0,2,True,True,True,Shahran,2900000000.0,2900.0,31521739.13043478,31.52173913043478
56.0,1,True,True,True,Shahran,1890000000.0,1890.0,33750000.0,33.75
65.0,1,True,True,True,Shahran,1880000000.0,1880.0,28923076.923076924,28.923076923076923
70.0,1,True,True,True,Shahran,2270000000.0,2270.0,32428571.42857143,32.42857142857143
80.0,2,True,True,True,Shahran,2590000000.0,2590.0,32375000.0,32.375
86.0,2,True,True,False,Shahran,3100000000.0,3100.0,36046511.62790698,36.04651162790698
100.0,2,True,True,True,Shahran,4200000000.0,4200.0,42000000.0,42.0
97.0,2,True,True,True,Shahran,3300000000.0,3300.0,34020618.556701034,34.02061855670103
65.0,2,True,True,True,Shahran,2350000000.0,2350.0,36153846.15384615,36.15384615384615
104.0,2,False,False,False,Shahran,4080000000.0,4080.0,39230769.23076923,39.23076923076923
99.0,2,True,True,True,Shahran,3900000000.0,3900.0,39393939.39393939,39.39393939393939
102.0,2,True,True,True,Shahran,4000000000.0,4000.0,39215686.2745098,39.2156862745098
112.0,2,True,True,True,Shahran,5400000000.0,5400.0,48214285.71428572,48.214285714285715
46.0,1,True,True,True,Shahran,1700000000.0,1700.0,36956521.73913044,36.95652173913044
68.0,2,True,True,True,Shahran,2270000000.0,2270.0,33382352.94117647,33.38235294117647
53.0,1,False,True,False,Shahran,1470000000.0,1470.0,27735849.056603774,27.735849056603776
82.0,2,True,True,True,Shahran,3600000000.0,3600.0,43902439.02439024,43.90243902439024
90.0,2,True,False,True,Shahran,3150000000.0,3150.0,35000000.0,35.0
92.0,2,True,True,True,Shahran,3220000000.0,3220.0,35000000.0,35.0
97.0,2,True,True,True,Shahran,2700000000.0,2700.0,27835051.54639175,27.835051546391753
120.0,2,True,True,False,Shahryar,1200000000.0,1200.0,10000000.0,10.0
